13456,8, [0.1349317729473114 0.5233362317085266 0.03349209949374199 0.14096729457378387 0.2145126461982727]
13460,1, [0.1037445217370987 -0.23512417078018188 -0.1654154509305954 0.006701942533254623 0.07651811838150024]
13465,6, [0.10878267884254456 -0.4019662141799927 0.6793068647384644 0.25005847215652466 -0.34747686982154846]
1349,2, [0.34735792875289917 0.16540712118148804 0.3700982928276062 -0.026429463177919388 0.5904971957206726]
13500,25, [0.3858778178691864 0.4455760717391968 -0.26900896430015564 -0.5338096618652344 0.0048155272379517555]
13519,8, [0.3839132785797119 -0.22169040143489838 1.243129849433899 -0.1270921230316162 0.2009301483631134]
13528,5, [-0.06781890988349915 -0.09424938261508942 -0.014502834528684616 -0.02555832639336586 -0.08312120288610458]
13537,3, [0.35527047514915466 -0.4337540864944458 -0.2456953227519989 0.6755995154380798 0.06693299859762192]
13541,40, [0.4229387938976288 -0.6344966888427734 0.05862126871943474 0.993913471698761 0.6636101007461548]
13555,1, [0.031267136335372925 -0.13834963738918304 0.025327526032924652 -0.10647250711917877 0.19055843353271484]
1358,1, [-0.5403046011924744 0.01528765819966793 0.28727987408638 0.011369711719453335 0.496334046125412]
13587,10, [-0.2959045469760895 0.16039131581783295 0.21079778671264648 -0.8230985403060913 0.27243393659591675]
13596,35, [0.6991366147994995 0.009194162674248219 -0.1708461344242096 0.38367798924446106 0.43391379714012146]
13622,2, [-0.04084201529622078 0.18979711830615997 -0.4118711054325104 -0.04555972293019295 -0.15305541455745697]
13654,6, [0.06295092403888702 0.4525129795074463 -0.29431334137916565 0.321582168340683 0.4508366882801056]
1367,8, [0.3953441381454468 -0.0038814032450318336 0.8467279672622681 0.43229416012763977 0.5747844576835632]
13672,1, [0.10484043508768082 0.1471584290266037 -0.2847430109977722 0.11514423787593842 0.04567508399486542]
13677,1, [-0.0817696824669838 -0.17107495665550232 0.14572297036647797 0.22678734362125397 0.19076316058635712]
13695,500, [-0.7363806366920471 -0.6954915523529053 0.45718663930892944 0.3399691879749298 -0.351514607667923]
13708,3, [-0.194026917219162 0.19388587772846222 -0.5768203139305115 -1.088974118232727 -0.37567949295043945]
1371,2, [0.006369881331920624 -0.2544686198234558 0.03416897729039192 0.2859553396701813 -0.08991162478923798]
13726,2, [-0.1862340271472931 0.18552714586257935 -0.09759733825922012 0.14877580106258392 0.13546285033226013]
13730,1, [0.49650782346725464 -0.10018563270568848 -0.4750491976737976 -0.01215464249253273 -0.6413037180900574]
13744,4, [0.14454075694084167 -0.15570536255836487 -0.01271840464323759 0.25096577405929565 -0.16215847432613373]
13753,2, [-0.2023555338382721 -0.2449302077293396 0.11076139658689499 -0.1914028823375702 0.08018233627080917]
13758,55, [0.26910287141799927 -0.12961572408676147 -0.11545475572347641 0.5238874554634094 0.20301072299480438]
1376,120, [0.0370921716094017 -0.3400585353374481 -0.47577038407325745 0.38137513399124146 0.6026405096054077]
13767,1, [-0.22096467018127441 0.06525867432355881 0.24655842781066895 -0.6820630431175232 -0.18503914773464203]
13780,2, [-0.11873669922351837 -0.19676129519939423 -0.14874312281608582 -0.08437062054872513 0.28982287645339966]
13785,1, [-0.534163236618042 -0.10853643715381622 0.21785247325897217 0.24127435684204102 0.5660796761512756]
1380,3, [0.5501240491867065 -0.011751958169043064 -0.18483678996562958 0.11166080087423325 0.20098470151424408]
13825,1, [0.0062816087156534195 0.9537909626960754 0.2308819442987442 -0.5822681188583374 0.01829555630683899]
1385,35, [-0.3561071753501892 -0.5872282981872559 0.37507617473602295 0.31389090418815613 -0.006851122714579105]
13884,3, [0.8075558543205261 -0.011532937176525593 -0.3434237241744995 0.3187413513660431 0.001122841378673911]
13901,5, [-0.4075971841812134 0.3752528727054596 -0.1925603747367859 -0.1309107095003128 0.28254252672195435]
13929,855, [0.2616143524646759 -0.5404588580131531 0.2535446882247925 0.6823492050170898 -0.9430886507034302]
1394,110, [-0.4167540967464447 1.04875648021698 -1.3944238424301147 -0.21777963638305664 0.08469920605421066]
13942,12, [0.40018925070762634 -0.2756166458129883 0.3518999218940735 0.05142257362604141 -0.3148948550224304]
13947,15, [1.4778298139572144 -1.3435084819793701 1.0378774404525757 -1.103916049003601 0.2415768802165985]
13951,2, [-0.6711055636405945 -0.24192199110984802 -0.03505488857626915 0.4887603223323822 0.43941280245780945]
13988,8, [-0.2925125062465668 0.15424750745296478 -0.03299852833151817 0.29173174500465393 0.227530375123024]
1399,12, [0.33209964632987976 0.13412071764469147 -1.844537377357483 0.21041575074195862 0.23111079633235931]
13992,3, [-0.12586666643619537 -0.08708401769399643 0.6254331469535828 -0.17658904194831848 -0.043248798698186874]
14013,4, [0.6126030087471008 -0.058933377265930176 0.10617420077323914 0.10863716900348663 -0.19768701493740082]
14077,35, [0.5244351625442505 -0.7910163402557373 -0.2999652326107025 0.0350068062543869 0.27691173553466797]
14095,5, [1.1440818309783936 0.044319845736026764 0.5429767370223999 -0.03827755153179169 -0.5148734450340271]
14117,15, [-0.36411404609680176 -0.6390654444694519 -0.6581979393959045 -0.3349427580833435 0.6388056874275208]
14121,1, [-0.02381610870361328 0.09803944081068039 0.15502232313156128 0.03180950880050659 0.031216809526085854]
14130,2, [0.18470102548599243 0.01541931927204132 -0.07950891554355621 0.09142342954874039 0.01916852965950966]
14135,3, [-0.18469111621379852 -0.04963032156229019 0.2965441644191742 0.3076339066028595 0.015077507123351097]
14144,15, [-0.2719281017780304 -0.12404632568359375 0.082730233669281 -0.17454129457473755 0.04146036505699158]
14162,40, [-0.3420296907424927 0.8271927833557129 -0.2737097442150116 0.892098605632782 -0.10654745995998383]
14207,10, [-0.26050397753715515 -0.2497704029083252 -0.597613513469696 -0.7790552973747253 0.5024873614311218]
14243,30, [-0.1685616374015808 -0.08217322826385498 -0.9649800062179565 0.42223379015922546 0.29431384801864624]
14248,1, [0.03565916046500206 -0.19974404573440552 -0.5654539465904236 -0.39665696024894714 0.600088357925415]
1425,1, [-0.10129285603761673 0.47620564699172974 0.36563554406166077 -0.02174345962703228 0.03003421612083912]
14252,1, [-0.443656325340271 -0.2582550644874573 0.11253327876329422 0.41448158025741577 0.24639616906642914]
14284,3, [0.011575175449252129 -0.09462932497262955 0.191264346241951 0.20260626077651978 -0.13556180894374847]
14289,20, [0.06984015554189682 -0.4444138705730438 -0.14462341368198395 -0.5440190434455872 0.21070002019405365]
14324,45, [-0.3475378155708313 -0.5385698080062866 0.4377060830593109 0.21413768827915192 -0.5888585448265076]
14329,50, [0.8409342169761658 -0.3056224286556244 0.07874155789613724 0.29025933146476746 -0.34888797998428345]
14333,20, [0.35147249698638916 0.053067080676555634 -0.6940038800239563 0.385090708732605 1.1533631086349487]
14338,15, [0.0327102392911911 -0.5677345991134644 -1.4806877374649048 -0.11838819086551666 0.5066387057304382]
14351,1, [0.06499714404344559 -0.05019361153244972 0.007914185523986816 0.0676446408033371 0.08687148988246918]
14365,20, [0.3106449246406555 -0.19531108438968658 0.1427098959684372 0.5751915574073792 0.8457537889480591]
14379,2, [-0.6481946706771851 0.0813760831952095 -0.16907908022403717 -0.04395879805088043 0.41962912678718567]
1439,16, [-1.1254796981811523 -0.1388476938009262 -4.471908323466778E-4 0.39819613099098206 0.5735698342323303]
14392,115, [-0.10930099338293076 0.4722713530063629 -0.34585070610046387 0.5373756289482117 -0.13948029279708862]
14397,20, [-0.8959872722625732 0.05834558606147766 0.5018364787101746 -0.3125348687171936 0.5311769247055054]
14400,3, [0.2335088551044464 0.31816527247428894 0.14758022129535675 0.1612120419740677 -0.1543758362531662]
14414,8, [0.26417791843414307 -0.08355145156383514 -0.05466455966234207 -0.010277785360813141 0.5092935562133789]
1443,5, [-0.04092615842819214 -0.027889473363757133 0.05716108903288841 0.14289410412311554 0.02430417388677597]
14437,8, [0.07713760435581207 -0.21539810299873352 -0.03931711986660957 0.45758363604545593 0.24146021902561188]
14464,35, [0.21084441244602203 -0.4167599380016327 -0.33438536524772644 0.674463152885437 -0.3053358197212219]
14473,3, [0.18184667825698853 0.6019594073295593 0.39928552508354187 0.00961066223680973 0.507326066493988]
1448,4, [0.2283407598733902 -0.7217060923576355 -0.28416842222213745 -0.1266797035932541 -0.0711190402507782]
14491,2, [-0.13569894433021545 -0.3219091594219208 -0.516986072063446 -0.6697468757629395 0.6121441721916199]
14518,4, [0.3159269392490387 -0.06617248803377151 -0.27394548058509827 0.18371088802814484 0.4704095125198364]
14545,2, [-0.6309276819229126 0.4144962728023529 0.8637353181838989 -0.5258134603500366 0.47481510043144226]
14559,4, [0.32950302958488464 -0.03212722763419151 0.10075350850820541 0.23121650516986847 -0.04630843922495842]
1457,1105, [-0.13435383141040802 -0.6031461954116821 0.2877505421638489 0.14898449182510376 -0.3126865029335022]
14595,1, [0.2566983699798584 -0.008791799657046795 -0.4343278706073761 0.12963354587554932 0.16593322157859802]
14603,1, [-0.08358698338270187 -0.18069016933441162 0.07773616164922714 0.2727011442184448 0.17896150052547455]
1461,4055, [-0.34752407670021057 0.29792726039886475 -0.3173066973686218 0.28222641348838806 0.16414643824100494]
14612,20, [-0.0949828028678894 0.5220907330513 -0.2522813677787781 -0.13309481739997864 -0.1059751883149147]
14630,10, [0.2342163771390915 -0.1273893415927887 -0.3645850718021393 0.7107483148574829 0.2899552583694458]
14658,1, [0.2718726396560669 0.5687044262886047 -0.4374019205570221 -0.3681524991989136 0.4299577474594116]
1466,3, [-0.1098446398973465 0.16046103835105896 -0.4057058095932007 -0.24104426801204681 -0.04207475483417511]
14707,2, [-0.25940677523612976 -0.3857562243938446 0.062247563153505325 0.0070751565508544445 -0.01113119162619114]
14720,2, [0.16439712047576904 0.5707774758338928 0.14445605874061584 -0.5485783219337463 0.6985034346580505]
14734,1, [0.24928009510040283 -0.2383519560098648 0.36931538581848145 -0.8183878660202026 0.290682315826416]
14739,20, [0.563805341720581 -0.5082069635391235 0.06025444716215134 0.2662537097930908 0.9454036355018616]
1475,205, [-0.4398535490036011 7.481729262508452E-4 -0.10887442529201508 0.36133742332458496 0.3537221848964691]
14766,24, [0.9574490189552307 0.2564118802547455 0.6606056690216064 1.1875295639038086 -0.1016647145152092]
14770,5, [-0.2764989137649536 0.36263948678970337 0.010304644703865051 -0.37238529324531555 -0.04215678200125694]
14789,1, [0.16191259026527405 0.2556893527507782 -0.025841940194368362 -0.12000128626823425 0.1056797206401825]
14801,9, [0.44464725255966187 -0.710200846195221 -0.05322504788637161 0.22423239052295685 -0.7288160920143127]
14829,1, [-0.23019923269748688 -0.36071887612342834 0.3993907868862152 -0.4089570939540863 0.9514850378036499]
14833,1, [-0.071232371032238 -0.34987932443618774 -1.0583139657974243 -0.7493560910224915 -0.26229989528656006]
14842,3, [-0.4406706988811493 1.6162230968475342 1.0292823314666748 0.023671478033065796 -0.06439558416604996]
14865,4, [-0.2832252085208893 -0.9340217113494873 0.14153897762298584 0.0040304106660187244 0.3966001868247986]
1489,1, [-0.36517664790153503 0.3050359785556793 0.11482861638069153 -0.434399276971817 -0.3051941990852356]
14892,30, [0.14761431515216827 0.17160838842391968 -0.42611783742904663 0.2649082541465759 0.3336098790168762]
14928,1, [0.010453739203512669 0.30467215180397034 -0.12291045486927032 0.27913737297058105 0.4816591143608093]
1493,9, [-0.7443661689758301 -0.4337610602378845 -0.21383172273635864 0.15532362461090088 1.0202149152755737]
14932,3, [0.5468032956123352 -0.4300808012485504 0.8349968194961548 -0.06116557493805885 0.023177718743681908]
14937,1, [0.36615055799484253 1.0937892198562622 -0.04103405401110649 -0.6388354897499084 -0.8767203688621521]
14946,6, [0.10295745730400085 0.7881642580032349 0.9943516850471497 -0.11794264614582062 0.5743322372436523]
14964,3, [-0.26342564821243286 0.05567346513271332 0.13788598775863647 0.0025101383216679096 0.27320292592048645]
14991,1, [-0.2907707095146179 -0.37786024808883667 0.4493933618068695 -0.03839724883437157 -0.053687505424022675]
1501,120, [0.5035759806632996 0.6453664302825928 -0.6153027415275574 0.2896289825439453 0.018025510013103485]
15012,4, [-0.2983045279979706 -0.49817991256713867 -0.06044577807188034 0.2099064439535141 -0.35619986057281494]
15058,4, [-0.3831683099269867 0.2000853419303894 -0.04226119816303253 -0.6729472279548645 0.6915995478630066]
15062,15, [0.061128199100494385 0.6394837498664856 -0.21875663101673126 -0.6458040475845337 -0.12759268283843994]
15067,3, [0.6060060262680054 0.15112528204917908 0.5904954671859741 -0.22185011208057404 0.4214640259742737]
1510,10, [-0.8696869015693665 -0.20346902310848236 -0.28065937757492065 0.666766345500946 0.3100445866584778]
15107,65, [-0.6772647500038147 0.5863532423973083 -0.11638341099023819 -0.15529769659042358 0.5838421583175659]
15148,5, [0.27423083782196045 0.0412520170211792 0.06575790792703629 -0.13311411440372467 0.3270872235298157]
1515,8, [-0.2177453488111496 -0.3676271438598633 0.2675861418247223 0.4123179018497467 0.43179285526275635]
15161,1, [-0.259092777967453 0.09866224974393845 0.15393885970115662 0.062078360468149185 0.6932036280632019]
15184,1, [-0.12335637956857681 0.395229697227478 0.24062596261501312 0.21971198916435242 1.2887063026428223]
15193,1, [-0.24269872903823853 0.16033902764320374 -0.01771194487810135 -0.19387564063072205 0.3726094663143158]
15201,280, [-0.8018113970756531 -0.12416049093008041 0.12442295253276825 0.7591294646263123 0.5458689332008362]
15206,16, [0.11280976980924606 -0.4028770923614502 -0.36143457889556885 -0.3647207021713257 0.6120282411575317]
1524,420, [-0.2754748463630676 -0.4710320234298706 0.4085286259651184 0.4309981167316437 -0.34450289607048035]
15247,1, [-0.6079069375991821 0.3194645047187805 0.3137248456478119 -0.5494266152381897 0.10367704182863235]
15260,20, [0.04074186086654663 -0.3733419179916382 0.014408444985747337 -0.4433790445327759 -0.5613718032836914]
15265,2, [-0.27592724561691284 -0.6138540506362915 0.8079326152801514 -0.26531440019607544 0.2461002916097641]
15274,6, [-0.44730857014656067 -0.16499821841716766 0.9447140097618103 -0.6040468215942383 0.3893303871154785]
15279,2, [-0.06716993451118469 0.012186969630420208 0.21332451701164246 -0.11755765974521637 -0.016172949224710464]
1529,95, [-0.1542777270078659 0.529469907283783 0.6398468017578125 0.33597874641418457 -0.19995416700839996]
15300,10, [0.08265050500631332 -0.47344550490379333 0.10260503739118576 0.3967684805393219 -0.03457427769899368]
15319,2, [-0.5601063370704651 0.0678747147321701 0.42733851075172424 -0.7989784479141235 0.47607094049453735]
15323,8, [-0.8270890116691589 0.0873691663146019 0.696901261806488 0.14387346804141998 -0.1732943058013916]
15346,1, [-0.02671366184949875 -0.005711085628718138 -0.08731884509325027 0.08578295260667801 -0.041354525834321976]
15369,32, [-0.3740599453449249 0.10133622586727142 -0.2886541187763214 -0.021332021802663803 -0.3002300560474396]
1538,35, [-0.6073210835456848 -1.1513806581497192 0.28375932574272156 0.43419912457466125 -0.46434202790260315]
15387,3, [0.29933708906173706 -0.9291201829910278 -0.09811268001794815 0.2807879149913788 0.8430638909339905]
1542,1, [7.180590182542801E-5 -0.19493608176708221 -0.1971868872642517 -0.07335812598466873 0.17210108041763306]
15422,2, [-0.567525327205658 0.061498746275901794 0.16097073256969452 -0.3608018159866333 0.3957543969154358]
15463,1, [-0.11003347486257553 -0.1468556970357895 -0.08588385581970215 0.17347414791584015 -0.06638436019420624]
15503,3, [-0.6303199529647827 -0.21654999256134033 0.04270000010728836 0.4635719954967499 -0.06896506994962692]
15508,20, [-1.066312551498413 0.011973879300057888 -0.09236370772123337 0.8331364393234253 0.34285545349121094]
1551,3, [0.7948933839797974 0.28593817353248596 0.27535688877105713 -0.11891365051269531 0.9464037418365479]
15526,18, [-0.0022305836901068687 0.5517767667770386 -0.34486719965934753 -0.26662468910217285 1.0407207012176514]
15530,4, [0.030914785340428352 0.07729992270469666 0.05571408197283745 0.016572291031479836 -0.06698310375213623]
